OrderID,FacilityID,ShipToID,Date,SalesVolume,ProductID,ShipToCountry,ActualPrice
SO000422,F06,ST0209,2024-09-09,458,P079,Germany,98.02
SO000423,F04,ST0051,2024-03-22,162,P013,Italy,75.19
SO000424,F01,ST0147,2025-01-29,262,P034,Germany,104.44
SO000425,F04,ST0203,2024-11-23,272,P057,Spain,15.57
SO000426,F06,ST0015,2025-11-21,332,P038,Germany,86.62
SO000427,F04,ST0094,2025-12-12,386,P082,Italy,96.97
SO000428,F06,ST0103,2024-06-04,231,P012,Germany,46.6
SO000429,F06,ST0062,2025-06-04,113,P029,Germany,79.48
SO000430,F03,ST0141,2025-04-01,41,P066,France,60.61
SO000431,F04,ST0010,2025-03-07,335,P051,Italy,8.78
SO000432,F04,ST0229,2025-02-26,350,P062,Italy,78.32
SO000433,F05,ST0115,2024-10-30,50,P048,Czech Republic,13.11
SO000434,F01,ST0136,2025-01-05,265,P096,Germany,10.22
SO000435,F04,ST0051,2024-11-14,375,P081,Italy,92.51
SO000436,F03,ST0008,2024-01-23,459,P010,France,101.9
SO000437,F02,ST0140,2024-04-21,117,P034,Netherlands,92.82
SO000438,F03,ST0139,2024-11-29,427,P042,Spain,72.99
SO000439,F05,ST0053,2025-10-17,15,P087,Czech Republic,236.8
SO000440,F04,ST0017,2024-05-17,489,P027,Italy,81.57
SO000441,F04,ST0214,2025-05-04,168,P028,Italy,90.16
SO000442,F03,ST0100,2024-10-10,408,P053,France,12.52
SO000443,F06,ST0011,2025-11-06,343,P006,Germany,64.64
SO000444,F04,ST0185,2024-03-28,400,P058,Spain,82.13
SO000445,F04,ST0006,2025-04-13,151,P047,Italy,79.94
SO000446,F02,ST0032,2025-10-13,334,P064,Sweden,12.03
SO000447,F05,ST0192,2024-03-17,279,P034,Czech Republic,100.18
SO000448,F06,ST0184,2024-01-29,345,P001,Germany,16.01
SO000449,F03,ST0241,2024-05-11,292,P009,France,64.51
SO000450,F03,ST0114,2025-02-08,305,P078,France,53.41
SO000451,F04,ST0171,2025-01-25,50,P034,Italy,102.61
SO000452,F06,ST0029,2024-12-09,229,P085,Germany,9.2
SO000453,F02,ST0197,2025-05-05,398,P028,Netherlands,77.87
SO000454,F03,ST0240,2025-04-15,142,P027,France,95.66
SO000455,F04,ST0039,2024-06-30,346,P026,Spain,14.22
SO000456,F04,ST0166,2024-06-28,367,P003,Italy,101.56
SO000457,F01,ST0159,2024-09-04,381,P085,Germany,9.01
SO000458,F01,ST0103,2025-11-11,365,P012,Germany,52.31
SO000459,F03,ST0145,2024-10-31,158,P009,France,70.76
SO000460,F03,ST0240,2024-12-16,349,P067,France,61.04
SO000461,F03,ST0007,2025-10-17,462,P079,France,101.96
SO000462,F04,ST0139,2024-09-27,258,P046,Spain,10.22
SO000463,F02,ST0197,2024-09-11,108,P028,Netherlands,85.31
SO000464,F06,ST0150,2024-04-21,173,P060,Germany,52.72
SO000465,F04,ST0072,2025-12-24,172,P050,Italy,99.81
SO000466,F03,ST0048,2025-02-12,20,P094,France,14.28
SO000467,F04,ST0237,2025-04-10,451,P085,Italy,8.42
SO000468,F03,ST0039,2024-08-25,33,P073,Spain,10.33
SO000469,F04,ST0040,2025-02-26,107,P062,Spain,86.06
SO000470,F03,ST0008,2024-03-26,72,P020,France,11.38
SO000471,F03,ST0121,2025-03-13,314,P099,Spain,12.38
SO000472,F02,ST0005,2025-05-22,93,P028,Sweden,92.17
SO000473,F06,ST0233,2025-01-30,43,P010,Germany,101.97
SO000474,F04,ST0164,2024-11-08,437,P095,Italy,112.96
SO000475,F06,ST0128,2024-02-14,260,P011,Germany,63.24
SO000476,F06,ST0242,2025-01-31,132,P012,Germany,60.72
SO000477,F04,ST0180,2025-11-15,223,P094,Italy,16.16
SO000478,F05,ST0115,2024-08-27,64,P045,Czech Republic,76.45
SO000479,F03,ST0048,2025-06-25,258,P028,France,88.61
SO000480,F03,ST0021,2024-09-21,146,P028,France,97.05
SO000481,F04,ST0138,2024-06-09,322,P058,Italy,72.74
SO000482,F06,ST0165,2024-08-19,60,P017,Germany,67.48
SO000483,F03,ST0240,2025-04-27,457,P045,France,77.02
SO000484,F01,ST0170,2025-03-17,433,P062,Germany,72.63
SO000485,F02,ST0098,2025-11-04,252,P091,Belgium,77.48
SO000486,F03,ST0052,2024-03-24,246,P033,France,56.71
SO000487,F01,ST0134,2025-01-26,283,P048,Germany,14.17
SO000488,F01,ST0049,2024-04-04,208,P042,Germany,70.38
SO000489,F03,ST0111,2025-05-01,265,P083,Spain,58.82
SO000490,F01,ST0068,2025-04-20,44,P046,Germany,10.08
SO000491,F01,ST0132,2025-07-01,359,P002,Germany,87.97
SO000492,F05,ST0013,2025-05-31,94,P005,Czech Republic,254.14
SO000493,F03,ST0225,2024-07-16,319,P034,France,99.31
SO000494,F06,ST0120,2024-11-20,369,P022,Germany,8.82
SO000495,F04,ST0176,2025-02-14,321,P085,Italy,8.25
SO000496,F03,ST0168,2025-06-17,487,P011,France,64.53
SO000497,F06,ST0102,2024-09-03,411,P081,Germany,89.7
SO000498,F03,ST0084,2025-10-07,202,P095,France,92.73
SO000499,F04,ST0072,2024-04-10,175,P071,Italy,9.1
SO000500,F01,ST0184,2024-09-28,483,P028,Germany,93.72
SO000501,F06,ST0070,2025-12-19,487,P025,Germany,400.14
SO000502,F03,ST0231,2025-09-03,456,P080,France,66.79
SO000503,F02,ST0060,2025-07-26,333,P076,Netherlands,61.22
SO000504,F01,ST0232,2025-02-01,39,P095,Germany,99.42
SO000505,F01,ST0137,2024-04-19,20,P032,Germany,9.47
SO000506,F03,ST0231,2025-02-03,179,P024,France,86.8
SO000507,F06,ST0057,2025-07-23,87,P020,Germany,11.23
SO000508,F03,ST0021,2025-07-06,364,P027,France,101.38
SO000509,F02,ST0097,2025-11-30,245,P008,Sweden,49.73
SO000510,F03,ST0090,2025-03-03,308,P089,France,54.09
SO000511,F01,ST0033,2025-05-02,423,P089,Germany,51.01
SO000512,F05,ST0024,2025-10-12,151,P067,Czech Republic,59.05
SO000513,F04,ST0164,2024-06-10,336,P013,Italy,77.24
SO000514,F02,ST0206,2025-06-24,366,P072,Sweden,9.26
SO000515,F03,ST0052,2024-05-03,321,P070,France,62.43
SO000516,F02,ST0032,2024-02-11,24,P051,Sweden,9.26
SO000517,F03,ST0028,2024-08-04,24,P093,France,100.06
SO000518,F04,ST0038,2025-09-16,13,P032,Spain,9.69
SO000519,F02,ST0243,2024-09-16,442,P029,Netherlands,79.43
SO000520,F06,ST0181,2025-06-01,349,P071,Germany,8.6
SO000521,F03,ST0100,2025-07-31,390,P053,France,11.93
SO000522,F02,ST0222,2025-08-30,186,P004,Netherlands,249.94
SO000523,F03,ST0174,2025-11-28,459,P021,France,52.2
SO000524,F01,ST0165,2025-06-08,302,P094,Germany,15.61
SO000525,F03,ST0185,2024-09-17,495,P038,Spain,85.74
SO000526,F03,ST0238,2024-08-02,252,P008,France,42.84
SO000527,F03,ST0027,2025-11-18,102,P046,France,11.53
SO000528,F06,ST0066,2024-03-14,80,P062,Germany,75.95
SO000529,F03,ST0211,2024-08-18,310,P034,France,90.27
SO000530,F06,ST0030,2024-11-27,184,P033,Germany,58.65
SO000531,F03,ST0218,2025-01-23,82,P092,Spain,98.09
SO000532,F06,ST0179,2025-08-08,139,P041,Germany,64.61
SO000533,F01,ST0069,2024-01-28,33,P063,Germany,103.99
SO000534,F02,ST0193,2024-10-25,151,P036,Netherlands,83.09
SO000535,F06,ST0015,2024-11-23,246,P076,Germany,72.37
SO000536,F05,ST0013,2024-10-13,78,P002,Czech Republic,87.17
SO000537,F03,ST0121,2024-05-12,246,P053,Spain,11.24
SO000538,F03,ST0212,2025-01-18,474,P030,Spain,86.47
SO000539,F06,ST0102,2024-10-11,423,P052,Germany,13.52
SO000540,F03,ST0014,2024-02-11,453,P045,France,86.0
SO000541,F03,ST0026,2024-09-08,305,P010,France,95.37
SO000542,F03,ST0063,2024-10-30,208,P018,France,76.81
SO000543,F03,ST0238,2024-04-18,241,P076,France,60.28
SO000544,F06,ST0015,2025-03-18,194,P082,Germany,96.08
SO000545,F06,ST0107,2024-03-25,262,P083,Germany,60.63
SO000546,F06,ST0128,2024-05-13,67,P011,Germany,60.11
SO000547,F02,ST0193,2025-12-09,419,P061,Netherlands,78.87
SO000548,F02,ST0140,2024-03-13,85,P004,Netherlands,285.34
SO000549,F03,ST0014,2025-04-17,437,P060,France,62.98
SO000550,F06,ST0016,2024-04-03,140,P084,Germany,13.56
SO000551,F05,ST0053,2024-03-30,305,P093,Czech Republic,79.21
SO000552,F05,ST0054,2024-02-17,385,P041,Czech Republic,67.98
SO000553,F06,ST0102,2025-06-09,499,P030,Germany,75.16
SO000554,F04,ST0065,2024-12-01,104,P019,Italy,377.5
SO000555,F04,ST0229,2024-08-24,188,P065,Italy,99.23
SO000556,F01,ST0003,2024-02-06,338,P039,Germany,46.21
SO000557,F03,ST0190,2024-09-20,390,P072,Spain,9.66
SO000558,F04,ST0210,2025-02-07,470,P041,Italy,60.22
SO000559,F01,ST0179,2025-07-05,492,P046,Germany,11.16
SO000560,F04,ST0176,2024-10-31,492,P094,Italy,14.56
SO000561,F05,ST0248,2025-02-28,356,P011,Czech Republic,60.32
SO000562,F06,ST0108,2025-11-04,409,P064,Germany,11.84
SO000563,F04,ST0019,2024-06-10,227,P056,Spain,8.64
SO000564,F06,ST0132,2025-06-09,213,P045,Germany,75.78
SO000565,F06,ST0116,2025-02-11,233,P012,Germany,58.14
SO000566,F03,ST0039,2024-08-16,196,P064,Spain,11.52
SO000567,F03,ST0146,2024-05-26,101,P049,France,42.83
SO000568,F02,ST0222,2025-02-03,300,P070,Netherlands,62.29
SO000569,F03,ST0046,2024-06-23,43,P016,France,381.0
SO000570,F01,ST0061,2024-09-14,482,P075,Germany,9.83
SO000571,F04,ST0166,2024-02-27,267,P003,Italy,107.58
SO000572,F04,ST0065,2025-07-25,367,P051,Italy,8.14
SO000573,F03,ST0063,2024-04-16,233,P091,France,68.19
SO000574,F04,ST0144,2024-06-22,139,P051,Italy,8.2
SO000575,F04,ST0187,2025-02-16,375,P099,Italy,14.0
SO000576,F01,ST0209,2024-09-26,352,P049,Germany,51.92
SO000577,F06,ST0127,2024-06-13,215,P037,Germany,8.63
SO000578,F04,ST0189,2025-02-22,82,P081,Italy,94.24
SO000579,F04,ST0171,2025-05-01,226,P024,Italy,85.39
SO000580,F02,ST0223,2024-06-05,140,P017,Belgium,62.86
SO000581,F03,ST0100,2024-09-28,481,P053,France,12.01
SO000582,F04,ST0228,2025-07-20,157,P051,Italy,8.85
SO000583,F04,ST0072,2024-02-23,233,P014,Italy,84.56
SO000584,F04,ST0195,2024-10-03,158,P029,Italy,89.02
SO000585,F03,ST0247,2025-02-21,467,P068,France,67.29
SO000586,F06,ST0196,2024-07-16,200,P033,Germany,59.06
SO000587,F06,ST0047,2024-02-08,25,P011,Germany,57.92
SO000588,F06,ST0219,2024-11-29,73,P087,Germany,240.0
SO000589,F02,ST0023,2025-08-20,439,P028,Belgium,95.78
SO000590,F04,ST0086,2024-01-01,196,P064,Spain,12.13
SO000591,F03,ST0100,2025-12-19,241,P082,France,106.88
SO000592,F02,ST0206,2024-04-12,64,P060,Sweden,61.2
SO000593,F04,ST0164,2025-03-18,211,P040,Italy,11.93
SO000594,F06,ST0097,2025-07-04,176,P024,Sweden,90.79
SO000595,F02,ST0075,2025-11-04,234,P075,Netherlands,10.13
SO000596,F04,ST0182,2024-04-29,214,P081,Italy,73.33
SO000597,F03,ST0249,2024-09-25,461,P052,Spain,13.05
SO000598,F01,ST0047,2024-12-22,214,P058,Germany,83.06
SO000599,F04,ST0002,2025-09-13,242,P055,Spain,64.45
SO000600,F04,ST0180,2024-01-09,205,P094,Italy,15.82
SO000601,F04,ST0195,2024-12-14,39,P071,Italy,10.38
SO000602,F03,ST0109,2025-05-21,55,P059,France,87.0
SO000603,F03,ST0052,2025-09-06,92,P008,France,45.84
SO000604,F04,ST0086,2025-06-21,227,P083,Spain,59.89
SO000605,F06,ST0103,2024-09-21,473,P076,Germany,60.21
SO000606,F06,ST0029,2024-05-01,125,P028,Germany,95.67
SO000607,F01,ST0069,2025-03-31,157,P063,Germany,96.52
SO000608,F03,ST0145,2024-02-12,429,P039,France,51.91
SO000609,F03,ST0114,2025-05-01,84,P078,France,49.02
SO000610,F03,ST0111,2024-03-17,125,P061,Spain,89.93
SO000611,F01,ST0092,2024-11-21,34,P066,Germany,55.61
SO000612,F01,ST0246,2025-08-27,63,P099,Germany,12.79
SO000613,F04,ST0094,2025-08-15,422,P016,Italy,360.23
SO000614,F01,ST0108,2025-10-26,88,P019,Germany,407.32
SO000615,F03,ST0218,2024-06-27,309,P053,Spain,11.29
SO000616,F05,ST0053,2025-07-18,459,P093,Czech Republic,81.39
SO000617,F02,ST0020,2025-11-02,435,P087,Sweden,263.83
SO000618,F02,ST0074,2024-04-13,113,P069,Netherlands,49.78
SO000619,F01,ST0022,2024-10-09,121,P100,Germany,71.43
SO000620,F06,ST0029,2024-02-09,29,P081,Germany,97.75
SO000621,F04,ST0210,2025-08-07,137,P091,Italy,66.3
SO000622,F04,ST0041,2024-03-12,203,P003,Italy,94.56
SO000623,F06,ST0003,2025-02-18,197,P084,Germany,14.16
SO000624,F04,ST0040,2024-08-29,141,P094,Spain,15.8
SO000625,F03,ST0088,2024-08-28,163,P039,France,48.72
SO000626,F04,ST0249,2024-04-05,311,P032,Spain,9.66
SO000627,F03,ST0231,2025-03-18,142,P012,France,50.91
SO000628,F04,ST0204,2024-12-17,496,P057,Spain,15.6
SO000629,F01,ST0037,2024-01-06,397,P072,Germany,10.5
SO000630,F06,ST0097,2024-07-30,37,P057,Sweden,14.59
SO000631,F03,ST0203,2024-09-10,347,P022,Spain,8.45
SO000632,F03,ST0215,2025-07-11,422,P083,France,61.73
SO000633,F03,ST0028,2025-10-25,310,P029,France,87.2
SO000634,F04,ST0144,2024-08-02,133,P051,Italy,8.4
SO000635,F04,ST0040,2025-04-07,342,P094,Spain,14.87
SO000636,F06,ST0050,2025-04-07,111,P097,Sweden,239.71
SO000637,F03,ST0131,2024-03-26,325,P045,Belgium,81.73
SO000638,F02,ST0197,2024-02-01,346,P016,Netherlands,343.96
SO000639,F01,ST0103,2024-07-01,416,P019,Germany,328.74
SO000640,F04,ST0195,2025-10-15,405,P077,Italy,85.01
SO000641,F03,ST0141,2025-07-10,151,P041,France,66.18
SO000642,F02,ST0158,2025-07-10,380,P058,Netherlands,73.41
SO000643,F03,ST0096,2025-07-14,29,P045,France,75.89
SO000644,F04,ST0195,2025-12-01,227,P058,Italy,90.59
SO000645,F06,ST0047,2025-09-12,34,P008,Germany,44.89
SO000646,F02,ST0193,2024-03-04,237,P038,Netherlands,72.34
SO000647,F03,ST0043,2024-03-03,352,P067,France,53.94
SO000648,F06,ST0061,2024-09-24,187,P053,Germany,12.36
SO000649,F01,ST0216,2024-03-23,97,P029,Germany,81.03
SO000650,F06,ST0083,2024-02-16,26,P028,Germany,90.98
SO000651,F01,ST0239,2024-08-11,426,P052,Germany,12.28
SO000652,F02,ST0158,2025-05-13,142,P043,Netherlands,64.19
SO000653,F04,ST0079,2024-07-27,294,P014,Italy,85.59
SO000654,F03,ST0141,2024-07-22,466,P076,France,70.03
SO000655,F05,ST0042,2025-05-02,100,P020,Czech Republic,10.46
SO000656,F03,ST0001,2024-12-17,265,P080,France,78.06
SO000657,F03,ST0085,2025-01-29,309,P083,France,63.99
SO000658,F04,ST0166,2025-02-25,44,P048,Italy,13.81
SO000659,F06,ST0108,2025-02-27,22,P005,Germany,314.6
SO000660,F01,ST0179,2025-10-28,244,P040,Germany,12.58
SO000661,F04,ST0154,2025-09-07,476,P042,Italy,64.77
SO000662,F02,ST0025,2025-07-28,306,P026,Netherlands,14.32
SO000663,F04,ST0182,2025-09-02,457,P042,Italy,66.7
SO000664,F06,ST0116,2025-11-21,128,P018,Germany,80.92
SO000665,F04,ST0138,2024-02-18,294,P053,Italy,11.04
SO000666,F06,ST0117,2024-02-19,100,P053,Sweden,10.56
SO000667,F03,ST0044,2025-07-18,460,P040,Belgium,11.26
SO000668,F04,ST0205,2025-11-29,42,P057,Spain,14.83
SO000669,F03,ST0109,2025-02-19,130,P077,France,80.82
SO000670,F04,ST0010,2025-01-13,451,P065,Italy,109.19
SO000671,F06,ST0101,2024-01-03,481,P032,Germany,10.78
SO000672,F04,ST0124,2024-03-08,451,P086,Italy,60.03
SO000673,F02,ST0074,2024-03-01,312,P069,Netherlands,49.96
SO000674,F04,ST0157,2024-01-23,154,P052,Italy,13.65
SO000675,F04,ST0185,2025-09-16,410,P038,Spain,84.6
SO000676,F04,ST0095,2025-09-13,155,P077,Italy,85.02
SO000677,F03,ST0007,2024-11-06,30,P066,France,66.51
SO000678,F03,ST0109,2025-02-20,193,P010,France,98.49
SO000679,F02,ST0075,2024-02-14,92,P010,Netherlands,100.71
SO000680,F02,ST0113,2024-04-13,99,P003,Netherlands,95.71
SO000681,F01,ST0101,2025-03-12,167,P078,Germany,58.29
SO000682,F02,ST0023,2024-05-09,411,P028,Belgium,95.45
SO000683,F03,ST0085,2025-10-08,292,P086,France,76.73
SO000684,F03,ST0240,2025-01-05,433,P091,France,75.14
SO000685,F03,ST0141,2024-03-12,266,P054,France,68.85
SO000686,F02,ST0193,2025-12-14,365,P061,Netherlands,78.91
SO000687,F04,ST0208,2025-01-07,354,P034,Italy,93.94
SO000688,F03,ST0130,2024-10-26,477,P080,France,67.7
SO000689,F04,ST0221,2025-12-25,205,P036,Italy,99.03
SO000690,F02,ST0131,2025-06-09,59,P049,Belgium,49.28
SO000691,F03,ST0241,2025-10-25,173,P006,France,64.19
SO000692,F01,ST0224,2025-01-27,281,P044,Germany,61.31
SO000693,F05,ST0042,2024-04-04,121,P024,Czech Republic,84.22
SO000694,F03,ST0146,2025-02-19,200,P068,France,55.94
SO000695,F02,ST0089,2024-10-02,111,P099,Belgium,13.63
SO000696,F06,ST0102,2025-11-28,350,P086,Germany,75.11
SO000697,F02,ST0080,2025-03-17,107,P031,Netherlands,317.02
SO000698,F01,ST0186,2024-08-11,282,P083,Germany,52.82
SO000699,F06,ST0016,2024-01-30,80,P055,Germany,60.72
SO000700,F03,ST0004,2024-05-07,145,P002,France,87.08
SO000701,F06,ST0122,2025-11-09,471,P020,Germany,10.58
SO000702,F03,ST0112,2025-11-05,468,P061,France,92.27
SO000703,F03,ST0110,2025-02-02,483,P098,France,12.93
SO000704,F06,ST0033,2025-05-19,448,P062,Germany,65.03
SO000705,F04,ST0006,2025-10-07,422,P037,Italy,9.86
SO000706,F02,ST0044,2024-08-15,498,P040,Belgium,11.4
SO000707,F03,ST0139,2025-07-08,143,P046,Spain,10.12
SO000708,F04,ST0205,2024-05-07,93,P057,Spain,13.82
SO000709,F04,ST0187,2024-11-13,354,P006,Italy,68.4
SO000710,F03,ST0167,2024-06-09,10,P010,France,88.14
SO000711,F04,ST0202,2024-03-28,136,P049,Italy,49.64
SO000712,F03,ST0093,2024-03-17,263,P086,France,72.09
SO000713,F01,ST0092,2024-07-16,145,P054,Germany,57.54
SO000714,F06,ST0165,2024-11-26,232,P064,Germany,11.83
SO000715,F04,ST0205,2025-09-30,265,P002,Spain,90.85
SO000716,F03,ST0125,2024-05-09,157,P008,France,38.05
SO000717,F01,ST0165,2024-12-01,174,P076,Germany,76.07
SO000718,F03,ST0044,2025-07-08,195,P010,Belgium,89.09
SO000719,F03,ST0238,2025-04-13,215,P049,France,44.27
SO000720,F05,ST0053,2024-03-13,72,P072,Czech Republic,8.01
SO000721,F04,ST0171,2025-05-21,57,P028,Italy,90.85
SO000722,F01,ST0035,2024-07-11,318,P021,Germany,52.78
SO000723,F05,ST0077,2024-11-16,414,P070,Czech Republic,67.19
SO000724,F04,ST0203,2024-12-31,335,P057,Spain,15.82
SO000725,F01,ST0170,2025-04-18,259,P064,Germany,9.92
SO000726,F06,ST0184,2024-04-24,172,P028,Germany,90.63
SO000727,F02,ST0243,2025-05-01,251,P031,Netherlands,286.2
SO000728,F02,ST0113,2025-02-26,135,P003,Netherlands,101.77
SO000729,F04,ST0237,2024-03-14,94,P015,Italy,362.95
SO000730,F03,ST0059,2024-02-18,388,P046,Spain,10.85
SO000731,F06,ST0101,2025-07-26,23,P010,Germany,100.12
SO000732,F04,ST0010,2025-08-01,89,P022,Italy,8.56
SO000733,F02,ST0197,2025-04-24,420,P001,Netherlands,13.05
SO000734,F04,ST0187,2024-05-28,367,P099,Italy,12.4
SO000735,F03,ST0004,2024-09-05,83,P079,France,98.31
SO000736,F06,ST0020,2024-03-17,229,P010,Sweden,90.9
SO000737,F03,ST0151,2025-02-06,418,P037,Belgium,9.97
SO000738,F01,ST0235,2025-09-18,140,P067,Germany,61.05
SO000739,F03,ST0086,2024-04-07,327,P099,Spain,12.58
SO000740,F06,ST0020,2025-02-16,395,P076,Sweden,68.23
SO000741,F06,ST0152,2025-06-07,304,P030,Germany,68.99
SO000742,F06,ST0070,2025-08-05,405,P037,Germany,10.26
SO000743,F04,ST0202,2025-07-16,491,P022,Italy,8.11
SO000744,F03,ST0048,2024-11-17,429,P015,France,349.98
SO000745,F01,ST0062,2024-10-31,149,P013,Germany,76.63
SO000746,F04,ST0203,2024-12-02,123,P037,Spain,10.5
SO000747,F05,ST0077,2024-11-15,435,P018,Czech Republic,76.13
SO000748,F03,ST0231,2024-04-04,216,P067,France,53.35
SO000749,F03,ST0191,2024-02-09,120,P092,France,87.6
SO000750,F03,ST0203,2024-11-15,181,P052,Spain,13.91
SO000751,F06,ST0196,2025-01-12,84,P012,Germany,60.74
SO000752,F02,ST0199,2025-09-24,13,P003,Netherlands,103.67
SO000753,F04,ST0190,2025-10-17,300,P098,Spain,13.32
SO000754,F05,ST0024,2025-08-07,57,P091,Czech Republic,74.49
SO000755,F02,ST0160,2024-12-14,361,P081,Netherlands,98.17
SO000756,F03,ST0026,2025-03-11,406,P039,France,46.74
SO000757,F05,ST0077,2024-11-22,250,P015,Czech Republic,374.66
SO000758,F02,ST0060,2025-11-19,148,P076,Netherlands,62.9
SO000759,F04,ST0076,2025-02-13,42,P034,Italy,96.7
SO000760,F03,ST0110,2025-02-01,417,P092,France,97.97
SO000761,F04,ST0002,2025-08-07,405,P046,Spain,10.91
SO000762,F03,ST0125,2024-07-21,380,P017,France,56.17
SO000763,F03,ST0211,2025-06-27,282,P086,France,62.39
SO000764,F03,ST0063,2024-07-01,231,P017,France,63.19
SO000765,F02,ST0050,2024-03-14,361,P046,Sweden,10.76
SO000766,F01,ST0134,2025-01-10,261,P084,Germany,16.84
SO000767,F05,ST0078,2024-05-22,425,P094,Czech Republic,12.92
SO000768,F04,ST0010,2025-03-26,164,P041,Italy,66.07
SO000769,F03,ST0099,2025-09-13,334,P053,Spain,12.15
SO000770,F04,ST0058,2024-01-13,130,P026,Italy,14.63
SO000771,F03,ST0141,2025-06-22,300,P066,France,60.53
SO000772,F04,ST0095,2024-09-03,84,P077,Italy,84.75
SO000773,F04,ST0051,2024-09-30,191,P047,Italy,87.3
SO000774,F06,ST0246,2025-01-31,241,P036,Germany,96.08
SO000775,F04,ST0135,2025-06-03,31,P040,Italy,11.57
SO000776,F03,ST0089,2025-04-30,323,P040,Belgium,11.28
SO000777,F06,ST0129,2024-07-14,456,P043,Germany,76.37
SO000778,F02,ST0199,2024-08-13,161,P013,Netherlands,79.41
SO000779,F05,ST0119,2025-06-25,373,P084,Czech Republic,14.92
SO000780,F06,ST0220,2024-09-29,304,P050,Germany,81.55
SO000781,F03,ST0225,2025-10-02,300,P091,France,77.93
SO000782,F06,ST0129,2025-03-18,411,P007,Germany,73.46
SO000783,F04,ST0041,2025-08-15,263,P065,Italy,100.07
SO000784,F02,ST0158,2025-08-12,49,P002,Netherlands,77.08
SO000785,F02,ST0089,2025-01-01,452,P092,Belgium,102.82
SO000786,F03,ST0106,2025-09-21,162,P049,France,45.56
SO000787,F03,ST0245,2025-04-09,403,P009,France,58.04
SO000788,F03,ST0090,2024-04-14,462,P027,France,81.84
SO000789,F04,ST0012,2024-02-20,249,P007,Italy,62.44
SO000790,F06,ST0064,2024-12-28,416,P091,Germany,77.6
SO000791,F03,ST0028,2025-12-10,383,P030,France,85.72
SO000792,F04,ST0210,2024-02-23,163,P034,Italy,92.63
SO000793,F03,ST0100,2024-11-03,244,P067,France,63.33
SO000794,F06,ST0153,2025-02-04,467,P029,Germany,87.9
SO000795,F04,ST0139,2025-02-11,95,P082,Spain,98.05
SO000796,F04,ST0139,2025-11-02,393,P075,Spain,9.16
SO000797,F06,ST0159,2024-11-24,154,P078,Germany,61.67
SO000798,F02,ST0223,2024-04-26,286,P076,Belgium,65.36
SO000799,F04,ST0187,2024-09-13,453,P036,Italy,96.49
SO000800,F04,ST0214,2024-07-28,468,P063,Italy,96.5
SO000801,F06,ST0029,2024-06-20,115,P085,Germany,8.42
SO000802,F06,ST0246,2025-07-06,297,P061,Germany,86.14
SO000803,F04,ST0135,2024-10-05,310,P099,Italy,13.86
SO000804,F01,ST0101,2025-10-12,242,P059,Germany,100.56
SO000805,F04,ST0210,2025-12-11,189,P091,Italy,71.56
SO000806,F03,ST0084,2025-03-30,433,P058,France,68.63
SO000807,F01,ST0147,2024-12-10,132,P034,Germany,108.38
SO000808,F04,ST0143,2025-03-08,459,P035,Spain,74.07
SO000809,F02,ST0140,2025-06-13,366,P004,Netherlands,284.59
SO000810,F01,ST0061,2025-02-19,130,P014,Germany,93.05
SO000811,F03,ST0014,2024-09-26,27,P076,France,72.51
SO000812,F05,ST0013,2025-04-07,331,P012,Czech Republic,51.79
SO000813,F04,ST0176,2024-09-20,380,P012,Italy,52.75
SO000814,F01,ST0137,2025-07-25,221,P084,Germany,15.66
SO000815,F03,ST0046,2025-05-21,345,P086,France,67.72
SO000816,F01,ST0224,2025-11-22,207,P019,Germany,366.54
SO000817,F04,ST0210,2024-12-20,325,P041,Italy,62.4
SO000818,F06,ST0175,2025-01-01,137,P067,Germany,62.88
SO000819,F02,ST0207,2025-04-30,189,P057,Netherlands,13.68
SO000820,F04,ST0009,2025-03-05,270,P058,Italy,74.88
SO000821,F04,ST0045,2024-09-01,57,P021,Italy,57.07
SO000822,F03,ST0167,2024-02-28,51,P030,France,74.33
SO000823,F03,ST0090,2025-11-17,22,P100,France,67.55
SO000824,F04,ST0010,2025-05-13,255,P052,Italy,12.12
SO000825,F03,ST0110,2024-10-07,60,P032,France,10.71
SO000826,F04,ST0214,2024-11-30,488,P096,Italy,10.27
SO000827,F06,ST0196,2025-11-22,131,P033,Germany,61.3
SO000828,F02,ST0075,2025-07-10,12,P087,Netherlands,277.72
SO000829,F03,ST0155,2024-03-15,81,P052,France,12.65
SO000830,F05,ST0024,2024-01-02,473,P010,Czech Republic,101.76
SO000831,F04,ST0195,2025-12-29,415,P022,Italy,8.85
SO000832,F03,ST0099,2025-03-11,54,P093,Spain,90.27
SO000833,F04,ST0203,2024-05-17,23,P023,Spain,99.14
SO000834,F04,ST0195,2024-11-07,157,P029,Italy,86.13
SO000835,F02,ST0075,2025-10-23,50,P087,Netherlands,276.72
SO000836,F03,ST0056,2025-10-06,152,P026,France,15.72
SO000837,F04,ST0157,2024-04-06,125,P027,Italy,96.99
SO000838,F06,ST0081,2025-01-04,73,P058,Germany,87.37
SO000839,F03,ST0063,2025-06-01,65,P091,France,71.58
